Can I help you?	Can I help you?
I need a pen?	You can find what you need in AllForOffice on the first floor near the Security Office
Where can I find a pen?	You can find what you need in AllForOffice on the first floor near the Security Office
Where could I get a pen?	You can find what you need in AllForOffice on the first floor near the Security Office
Where could I buy a pen?	You can find what you need in AllForOffice on the first floor near the Security Office
Do you have a pen?	You can find what you need in AllForOffice on the first floor near the Security Office
Can I get a pen?	You can find what you need in AllForOffice on the first floor near the Security Office
I'd like to have a pen?	You can find what you need in AllForOffice on the first floor near the Security Office
I'd like to get a pen?	You can find what you need in AllForOffice on the first floor near the Security Office
I'm looking for some pens?	You can find what you need in AllForOffice on the first floor near the Security Office
I want to buy some pens?	You can find what you need in AllForOffice on the first floor near the Security Office
I need some pens?	You can find what you need in AllForOffice on the first floor near the Security Office
Where can I find some pens?	You can find what you need in AllForOffice on the first floor near the Security Office
Where could I get some pens?	You can find what you need in AllForOffice on the first floor near the Security Office
Where could I buy some pens?	You can find what you need in AllForOffice on the first floor near the Security Office
Do you have some pens?	You can find what you need in AllForOffice on the first floor near the Security Office
Can I get some pens?	You can find what you need in AllForOffice on the first floor near the Security Office
I'd like to have some pens?	You can find what you need in AllForOffice on the first floor near the Security Office
I'd like to get some pens?	You can find what you need in AllForOffice on the first floor near the Security Office
I'm looking for some paper?	You can find what you need in AllForOffice on the first floor near the Security Office
I want to buy some paper?	You can find what you need in AllForOffice on the first floor near the Security Office
I need some paper?	You can find what you need in AllForOffice on the first floor near the Security Office
Where can I find some paper?	You can find what you need in AllForOffice on the first floor near the Security Office
Where could I get some paper?	You can find what you need in AllForOffice on the first floor near the Security Office
Where could I buy some paper?	You can find what you need in AllForOffice on the first floor near the Security Office
Do you have some paper?	You can find what you need in AllForOffice on the first floor near the Security Office
Can I get some paper?	You can find what you need in AllForOffice on the first floor near the Security Office
I'd like to have some paper?	You can find what you need in AllForOffice on the first floor near the Security Office
I'd like to get some paper?	You can find what you need in AllForOffice on the first floor near the Security Office
I'm looking for office supplies?	You can find what you need in AllForOffice on the first floor near the Security Office
I want to buy office supplies?	You can find what you need in AllForOffice on the first floor near the Security Office
I need office supplies?	You can find what you need in AllForOffice on the first floor near the Security Office
Where can I find office supplies?	You can find what you need in AllForOffice on the first floor near the Security Office
Where could I get office supplies?	You can find what you need in AllForOffice on the first floor near the Security Office
Where could I buy office supplies?	You can find what you need in AllForOffice on the first floor near the Security Office
Do you have office supplies?	You can find what you need in AllForOffice on the first floor near the Security Office
Can I get office supplies?	You can find what you need in AllForOffice on the first floor near the Security Office
I'd like to have office supplies?	You can find what you need in AllForOffice on the first floor near the Security Office
I'd like to get office supplies?	You can find what you need in AllForOffice on the first floor near the Security Office
I'm looking for a backpack?	There are two big sports shops in the center - FitShop is located on the ground floor next to the exit to Main Street. StrongStore is on the fourth floor to the left.
I want to buy a backpack?	There are two big sports shops in the center - FitShop is located on the ground floor next to the exit to Main Street. StrongStore is on the fourth floor to the left.
I need a backpack?	There are two big sports shops in the center - FitShop is located on the ground floor next to the exit to Main Street. StrongStore is on the fourth floor to the left.
Where can I find a backpack?	There are two big sports shops in the center - FitShop is located on the ground floor next to the exit to Main Street. StrongStore is on the fourth floor to the left.
Where could I get a backpack?	There are two big sports shops in the center - FitShop is located on the ground floor next to the exit to Main Street. StrongStore is on the fourth floor to the left.
Where could I buy a backpack?	There are two big sports shops in the center - FitShop is located on the ground floor next to the exit to Main Street. StrongStore is on the fourth floor to the left.
Do you have a backpack?	There are two big sports shops in the center - FitShop is located on the ground floor next to the exit to Main Street. StrongStore is on the fourth floor to the left.
Can I get a backpack?	There are two big sports shops in the center - FitShop is located on the ground floor next to the exit to Main Street. StrongStore is on the fourth floor to the left.
I'd like to have a backpack?	There are two big sports shops in the center - FitShop is located on the ground floor next to the exit to Main Street. StrongStore is on the fourth floor to the left.
I'd like to get a backpack?	There are two big sports shops in the center - FitShop is located on the ground floor next to the exit to Main Street. StrongStore is on the fourth floor to the left.
I'm looking for a supermarket?	There is a supermarket on the ground floor. If you are hungry I could also suggest a restaurant.
I want to buy a supermarket?	There is a supermarket on the ground floor. If you are hungry I could also suggest a restaurant.
I need a supermarket?	There is a supermarket on the ground floor. If you are hungry I could also suggest a restaurant.
Where can I find a supermarket?	There is a supermarket on the ground floor. If you are hungry I could also suggest a restaurant.
Where could I get a supermarket?	There is a supermarket on the ground floor. If you are hungry I could also suggest a restaurant.
Where can I buy a supermarket?	There is a supermarket on the ground floor. If you are hungry I could also suggest a restaurant.
Where could I buy a supermarket?	There is a supermarket on the ground floor. If you are hungry I could also suggest a restaurant.
Can I get a supermarket?	There is a supermarket on the ground floor. If you are hungry I could also suggest a restaurant.
I'd like to have a supermarket?	There is a supermarket on the ground floor. If you are hungry I could also suggest a restaurant.
I'd like to get a supermarket?	There is a supermarket on the ground floor. If you are hungry I could also suggest a restaurant.
I'm looking for cheese.	There is a supermarket on the ground floor.
I need cheese.	There is a supermarket on the ground floor.
Where can I find cheese.	There is a supermarket on the ground floor.
Where could I get cheese.	There is a supermarket on the ground floor.
Where can I buy cheese.	There is a supermarket on the ground floor.
Where could I buy cheese.	There is a supermarket on the ground floor.
Do you have cheese.	There is a supermarket on the ground floor.
Can I get cheese.	There is a supermarket on the ground floor.
I'd like to have cheese.	There is a supermarket on the ground floor.
I'd like to get cheese.	There is a supermarket on the ground floor.
I'm looking for wine.	There is a supermarket on the ground floor.
I need wine.	There is a supermarket on the ground floor.
Where can I find wine.	There is a supermarket on the ground floor.
Where could I get wine.	There is a supermarket on the ground floor.
Where can I buy wine.	There is a supermarket on the ground floor.
Where could I buy wine.	There is a supermarket on the ground floor.
Do you have wine.	There is a supermarket on the ground floor.
Can I get wine.	There is a supermarket on the ground floor.
I'd like to have wine.	There is a supermarket on the ground floor.
I'd like to get wine.	There is a supermarket on the ground floor.
I'm looking for cake.	There is a supermarket on the ground floor.
I need cake.	There is a supermarket on the ground floor.
Where can I find cake.	There is a supermarket on the ground floor.
Where could I get cake.	There is a supermarket on the ground floor.
Where can I buy cake.	There is a supermarket on the ground floor.
Where could I buy cake.	There is a supermarket on the ground floor.
Do you have cake.	There is a supermarket on the ground floor.
Can I get cake.	There is a supermarket on the ground floor.
I'd like to have cake.	There is a supermarket on the ground floor.
I'd like to get cake.	There is a supermarket on the ground floor.
I'm looking for a table.	HomeWorld is located on the last floor next to the supermarket
I need a table.	HomeWorld is located on the last floor next to the supermarket
Where can I find a table.	HomeWorld is located on the last floor next to the supermarket
Where could I get a table.	HomeWorld is located on the last floor next to the supermarket
Where can I buy a table.	HomeWorld is located on the last floor next to the supermarket
Where could I buy a table.	HomeWorld is located on the last floor next to the supermarket
Do you have a table.	HomeWorld is located on the last floor next to the supermarket
Can I get a table.	HomeWorld is located on the last floor next to the supermarket
I'd like to have a table.	HomeWorld is located on the last floor next to the supermarket
I'd like to get a table.	HomeWorld is located on the last floor next to the supermarket
I'm looking for a clock.	HomeWorld is located on the last floor next to the supermarket
I need a clock.	HomeWorld is located on the last floor next to the supermarket
Where can I find a clock.	HomeWorld is located on the last floor next to the supermarket
Where could I get a clock.	HomeWorld is located on the last floor next to the supermarket
Where can I buy a clock.	HomeWorld is located on the last floor next to the supermarket
Where could I buy a clock.	HomeWorld is located on the last floor next to the supermarket
Do you have a clock.	HomeWorld is located on the last floor next to the supermarket
Can I get a clock.	HomeWorld is located on the last floor next to the supermarket
I'd like to have a clock.	HomeWorld is located on the last floor next to the supermarket
I'd like to get a clock.	HomeWorld is located on the last floor next to the supermarket
I'm looking for jewelry.	You can find jewelry in Glitter and Shine on the first floor
I need jewelry.	You can find jewelry in Glitter and Shine on the first floor
Where can I find jewelry.	You can find jewelry in Glitter and Shine on the first floor
Where could I get jewelry.	You can find jewelry in Glitter and Shine on the first floor
Where can I buy jewelry.	You can find jewelry in Glitter and Shine on the first floor
Where could I buy jewelry.	You can find jewelry in Glitter and Shine on the first floor
Do you have jewelry.	You can find jewelry in Glitter and Shine on the first floor
Can I get jewelry.	You can find jewelry in Glitter and Shine on the first floor
I'd like to have jewelry.	You can find jewelry in Glitter and Shine on the first floor
I'd like to get jewelry.	You can find jewelry in Glitter and Shine on the first floor
I'm looking for household items?	HomeWorld is located on the last floor next to the supermarket
I want to buy household items?	HomeWorld is located on the last floor next to the supermarket
I need household items?	HomeWorld is located on the last floor next to the supermarket
Where could I get household items?	HomeWorld is located on the last floor next to the supermarket
Where can I buy household items?	HomeWorld is located on the last floor next to the supermarket
Where could I buy household items?	HomeWorld is located on the last floor next to the supermarket
Do you have household items?	HomeWorld is located on the last floor next to the supermarket
Can I get household items?	HomeWorld is located on the last floor next to the supermarket
I'd like to have household items?	HomeWorld is located on the last floor next to the supermarket
I'd like to get household items?	HomeWorld is located on the last floor next to the supermarket
I'm looking for furniture	HomeWorld is located on the last floor next to the supermarket
I need furniture	HomeWorld is located on the last floor next to the supermarket
Where can I find furniture	HomeWorld is located on the last floor next to the supermarket
Where could I get furniture	HomeWorld is located on the last floor next to the supermarket
Where can I buy furniture	HomeWorld is located on the last floor next to the supermarket
Where could I buy furniture	HomeWorld is located on the last floor next to the supermarket
Do you have furniture	HomeWorld is located on the last floor next to the supermarket
Can I get furniture	HomeWorld is located on the last floor next to the supermarket
I'd like to have furniture	HomeWorld is located on the last floor next to the supermarket
I'd like to get furniture	HomeWorld is located on the last floor next to the supermarket
I'm looking for electronics?	Electronics and games can be found in the ElectroShop on your left.
I want to buy electronics?	Electronics and games can be found in the ElectroShop on your left.
I need electronics?	Electronics and games can be found in the ElectroShop on your left.
Where could I get electronics?	Electronics and games can be found in the ElectroShop on your left.
Where can I buy electronics?	Electronics and games can be found in the ElectroShop on your left.
Where could I buy electronics?	Electronics and games can be found in the ElectroShop on your left.
Do you have electronics?	Electronics and games can be found in the ElectroShop on your left.
Can I get electronics?	Electronics and games can be found in the ElectroShop on your left.
I'd like to have electronics?	Electronics and games can be found in the ElectroShop on your left.
I'd like to get electronics?	Electronics and games can be found in the ElectroShop on your left.
